dt,rank,point
438066.681969,13782.0,44671.0
437575.214325,13173.0,47745.0
437575.203332,13174.0,47740.0
437575.193383,13175.0,47735.0
437575.18341000006,13176.0,47730.0
437575.17343599995,13177.0,47730.0
437575.163463,13178.0,47726.0
437575.15348999994,13179.0,47722.0
437575.143516,13180.0,47721.0
437575.13354300003,13181.0,47721.0
437575.12357,13182.0,47719.0
436758.30060200003,12607.0,50995.0
436758.28963,12608.0,50981.0
436758.279657,12609.0,50972.0
436758.268687,12610.0,50966.0
436758.25971099996,12611.0,50955.0
436758.248741,12612.0,50949.0
436758.23976499995,12613.0,50943.0
436758.229792,12614.0,50934.0
436758.218821,12615.0,50931.0
436758.208847,12616.0,50925.0
436601.28686000005,1.0,13331813.0
436601.27589,2.0,6031769.0
436601.266892,3.0,5040853.0
436601.255943,4.0,4613025.0
436601.24597,5.0,3161151.0
436601.235995,6.0,3098338.0
436601.22602299997,7.0,3008732.0
436601.21605,8.0,2771415.0
436601.206076,9.0,2771025.0
436601.19510600006,10.0,2597337.0
436180.414422,12038.0,54222.0
436180.404449,12039.0,54218.0
436180.392825,12040.0,54216.0
436180.382877,12041.0,54214.0
436180.37290200003,12042.0,54210.0
436180.361932,12043.0,54207.0
436180.35096199997,12044.0,54204.0
436180.3409890001,12045.0,54201.0
436180.33101400005,12046.0,54200.0
436180.320045,12047.0,54179.0
372033.82189200004,13999.0,54222.0
372033.731259,14000.0,54220.0
372033.714304,14001.0,54218.0
372033.697798,14002.0,54214.0
372033.683835,14003.0,54210.0
372033.67087,14004.0,54210.0
372033.657904,14005.0,54210.0
372033.645936,14006.0,54209.0
372033.632972,14007.0,54207.0
372033.620006,14008.0,54201.0
371715.59179000003,13504.0,57496.0
371715.577827,13505.0,57496.0
371715.564845,13506.0,57479.0
371715.551896,13507.0,57472.0
371715.53593899996,13508.0,57465.0
371715.519982,13509.0,57464.0
371715.505022,13510.0,57456.0
371715.490061,13511.0,57445.0
371715.475102,13512.0,57415.0
371715.46114,13513.0,57405.0
371380.359327,13099.0,60500.0
371380.348357,13100.0,60482.0
371380.33738499996,13101.0,60475.0
371380.326416,13102.0,60473.0
371380.31274,13103.0,60465.0
371380.302774,13104.0,60443.0
371380.289808,13105.0,60431.0
371380.278838,13106.0,60430.0
371380.268864,13107.0,60429.0
371380.257894,13108.0,60426.0
