dt,rank,point
1449.078212,4822.0,492324.0
1449.06723,4823.0,492265.0
1449.0562699999994,4824.0,492230.0
1067.25373,4702.0,498683.0
1067.241256,4703.0,498645.0
1067.228291,4704.0,498630.0
1067.216323,4705.0,498600.0
1067.20236,4706.0,498505.0
1067.1893949999999,4707.0,498465.0
1067.17643,4708.0,498424.0
1067.1644609999996,4709.0,498405.0
1067.1514960000004,4710.0,498400.0
1067.1385300000004,4711.0,498345.0
366.261226,4489.0,504360.0
366.250256,4490.0,504355.0
366.238287,4491.0,504345.0
366.22731600000003,4492.0,504340.0
366.216347,4493.0,504340.0
366.205376,4494.0,504319.0
366.193408,4495.0,504311.0
366.182437,4496.0,504305.0
366.169472,4497.0,504290.0
366.15750299999996,4498.0,504265.0
71.047566,4355.0,510506.0
71.03676,4356.0,510443.0
71.025789,4357.0,510370.0
71.013816,4358.0,510354.0
71.001853,4359.0,510235.0
70.989885,4360.0,510223.0
70.978915,4361.0,510176.0
70.96694699999998,4362.0,510144.0
70.947998,4363.0,510140.0
70.93503,4364.0,510120.0
18.18498,1.0,20202020.0
18.170509,2.0,20000000.0
18.15555,3.0,17935115.0
0.0,4362.0,510506.0
0.0,4363.0,510443.0
0.0,4364.0,510370.0
0.0,4365.0,510354.0
0.0,4366.0,510235.0
0.0,4367.0,510223.0
0.0,4368.0,510206.0
0.0,4369.0,510144.0
0.0,4370.0,510140.0
0.0,4371.0,510120.0
0.0,1.0,20202020.0
0.0,2.0,20000000.0
0.0,3.0,17935115.0
0.0,4.0,17500000.0
0.0,5.0,15505050.0
0.0,6.0,15505050.0
0.0,7.0,15321519.0
0.0,8.0,15151515.0
0.0,9.0,14700000.0
0.0,10.0,14505126.0
